dateRep;day;month;year;week;cases;deaths;countriesAndTerritories;geoId;countryterritoryCode;popData2019;continentExp;Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
01/01/2020;1;1;2020;Week 1;0;0;Austria;AT;AUT;8858775;Europe;
31/12/2019;31;12;2019;Week 53;0;0;Austria;AT;AUT;8858775;Europe;
21/10/2020;21;10;2020;Week 43;30;4;Belgium;BE;BEL;11455519;Europe;867,1715354
20/10/2020;20;10;2020;Week 43;2329;40;Belgium;BE;BEL;11455519;Europe;892,6177854
19/10/2020;19;10;2020;Week 43;3045;29;Belgium;BE;BEL;11455519;Europe;875,0716576
18/10/2020;18;10;2020;Week 43;5612;21;Belgium;BE;BEL;11455519;Europe;841,0007438
17/10/2020;17;10;2020;Week 42;10906;34;Belgium;BE;BEL;11455519;Europe;778,2798841
16/10/2020;16;10;2020;Week 42;10545;35;Belgium;BE;BEL;11455519;Europe;715,969307
15/10/2020;15;10;2020;Week 42;11464;42;Belgium;BE;BEL;11455519;Europe;644,1698539
14/10/2020;14;10;2020;Week 42;12243;34;Belgium;BE;BEL;11455519;Europe;563,2918072
13/10/2020;13;10;2020;Week 42;9650;36;Belgium;BE;BEL;11455519;Europe;503,2945256
12/10/2020;12;10;2020;Week 42;2408;25;Belgium;BE;BEL;11455519;Europe;486,9792456
11/10/2020;11;10;2020;Week 42;4305;22;Belgium;BE;BEL;11455519;Europe;457,6309463
10/10/2020;10;10;2020;Week 41;7777;19;Belgium;BE;BEL;11455519;Europe;403,9013859
09/10/2020;9;10;2020;Week 41;6580;20;Belgium;BE;BEL;11455519;Europe;362,1311265
08/10/2020;8;10;2020;Week 41;6789;20;Belgium;BE;BEL;11455519;Europe;321,1639735
07/10/2020;7;10;2020;Week 41;5686;18;Belgium;BE;BEL;11455519;Europe;289,63332
06/10/2020;6;10;2020;Week 41;5244;14;Belgium;BE;BEL;11455519;Europe;263,0784341
05/10/2020;5;10;2020;Week 41;1035;14;Belgium;BE;BEL;11455519;Europe;258,0677488
04/10/2020;4;10;2020;Week 41;1709;15;Belgium;BE;BEL;11455519;Europe;250,9532741
03/10/2020;3;10;2020;Week 40;3721;11;Belgium;BE;BEL;11455519;Europe;233,3896875
02/10/2020;2;10;2020;Week 40;3407;15;Belgium;BE;BEL;11455519;Europe;218,9250439
01/10/2020;1;10;2020;Week 40;3239;6;Belgium;BE;BEL;11455519;Europe;207,5942609
30/09/2020;30;9;2020;Week 40;2978;9;Belgium;BE;BEL;11455519;Europe;195,8095482
29/09/2020;29;9;2020;Week 40;2777;13;Belgium;BE;BEL;11455519;Europe;186,6174723
28/09/2020;28;9;2020;Week 40;539;12;Belgium;BE;BEL;11455519;Europe;184,5398711
27/09/2020;27;9;2020;Week 40;943;6;Belgium;BE;BEL;11455519;Europe;181,6940813
26/09/2020;26;9;2020;Week 39;1622;5;Belgium;BE;BEL;11455519;Europe;178,7435384
25/09/2020;25;9;2020;Week 39;1795;4;Belgium;BE;BEL;11455519;Europe;173,0519586
24/09/2020;24;9;2020;Week 39;2096;8;Belgium;BE;BEL;11455519;Europe;163,6940238
23/09/2020;23;9;2020;Week 39;2074;1;Belgium;BE;BEL;11455519;Europe;153,1925354
22/09/2020;22;9;2020;Week 39;2202;3;Belgium;BE;BEL;11455519;Europe;141,9839642
21/09/2020;21;9;2020;Week 39;461;3;Belgium;BE;BEL;11455519;Europe;139,3127627
20/09/2020;20;9;2020;Week 39;894;8;Belgium;BE;BEL;11455519;Europe;134,3195363
19/09/2020;19;9;2020;Week 38;1709;6;Belgium;BE;BEL;11455519;Europe;125,7559784
18/09/2020;18;9;2020;Week 38;1750;1;Belgium;BE;BEL;11455519;Europe;116,3893142
17/09/2020;17;9;2020;Week 38;1941;2;Belgium;BE;BEL;11455519;Europe;104,4562014
16/09/2020;16;9;2020;Week 38;1628;3;Belgium;BE;BEL;11455519;Europe;95,17683136
15/09/2020;15;9;2020;Week 38;1724;4;Belgium;BE;BEL;11455519;Europe;85,66176705
14/09/2020;14;9;2020;Week 38;301;1;Belgium;BE;BEL;11455519;Europe;84,05555436
13/09/2020;13;9;2020;Week 38;617;1;Belgium;BE;BEL;11455519;Europe;80,37174047
12/09/2020;12;9;2020;Week 37;1284;5;Belgium;BE;BEL;11455519;Europe;74,52303121
11/09/2020;11;9;2020;Week 37;1143;3;Belgium;BE;BEL;11455519;Europe;69,2155458
10/09/2020;10;9;2020;Week 37;1024;2;Belgium;BE;BEL;11455519;Europe;64,86829623
09/09/2020;9;9;2020;Week 37;871;3;Belgium;BE;BEL;11455519;Europe;61,86537685
08/09/2020;8;9;2020;Week 37;918;4;Belgium;BE;BEL;11455519;Europe;59,15052823
07/09/2020;7;9;2020;Week 37;155;2;Belgium;BE;BEL;11455519;Europe;58,80135156
06/09/2020;6;9;2020;Week 37;322;1;Belgium;BE;BEL;11455519;Europe;57,76255096
05/09/2020;5;9;2020;Week 36;728;2;Belgium;BE;BEL;11455519;Europe;55,8595381
04/09/2020;4;9;2020;Week 36;677;4;Belgium;BE;BEL;11455519;Europe;55,02151408
03/09/2020;3;9;2020;Week 36;574;2;Belgium;BE;BEL;11455519;Europe;55,35323192
02/09/2020;2;9;2020;Week 36;565;3;Belgium;BE;BEL;11455519;Europe;56,74993861
01/09/2020;1;9;2020;Week 36;634;3;Belgium;BE;BEL;11455519;Europe;57,38718604
31/08/2020;31;8;2020;Week 36;117;1;Belgium;BE;BEL;11455519;Europe;57,51812729
30/08/2020;30;8;2020;Week 36;195;6;Belgium;BE;BEL;11455519;Europe;57,23878595
29/08/2020;29;8;2020;Week 35;614;4;Belgium;BE;BEL;11455519;Europe;57,0030917
28/08/2020;28;8;2020;Week 35;535;3;Belgium;BE;BEL;11455519;Europe;58,17283355
27/08/2020;27;8;2020;Week 35;526;4;Belgium;BE;BEL;11455519;Europe;58,89737514
26/08/2020;26;8;2020;Week 35;527;5;Belgium;BE;BEL;11455519;Europe;60,56469375
25/08/2020;25;8;2020;Week 35;607;5;Belgium;BE;BEL;11455519;Europe;62,88671862
24/08/2020;24;8;2020;Week 35;115;3;Belgium;BE;BEL;11455519;Europe;62,94782454
23/08/2020;23;8;2020;Week 35;203;5;Belgium;BE;BEL;11455519;Europe;63,82949563
22/08/2020;22;8;2020;Week 34;510;3;Belgium;BE;BEL;11455519;Europe;66,10787342
21/08/2020;21;8;2020;Week 34;581;4;Belgium;BE;BEL;11455519;Europe;67,74900378
20/08/2020;20;8;2020;Week 34;612;9;Belgium;BE;BEL;11455519;Europe;69,10206338
19/08/2020;19;8;2020;Week 34;725;11;Belgium;BE;BEL;11455519;Europe;69,87025206
18/08/2020;18;8;2020;Week 34;707;7;Belgium;BE;BEL;11455519;Europe;70,62971132
17/08/2020;17;8;2020;Week 34;132;7;Belgium;BE;BEL;11455519;Europe;70,76938199
16/08/2020;16;8;2020;Week 34;163;9;Belgium;BE;BEL;11455519;Europe;72,04387684
15/08/2020;15;8;2020;Week 33;587;12;Belgium;BE;BEL;11455519;Europe;72,89063027
14/08/2020;14;8;2020;Week 33;669;12;Belgium;BE;BEL;11455519;Europe;72,5938301
13/08/2020;13;8;2020;Week 33;609;11;Belgium;BE;BEL;11455519;Europe;73,41439528
12/08/2020;12;8;2020;Week 33;718;13;Belgium;BE;BEL;11455519;Europe;73,12632453
11/08/2020;11;8;2020;Week 33;873;11;Belgium;BE;BEL;11455519;Europe;70,69954666
10/08/2020;10;8;2020;Week 33;122;5;Belgium;BE;BEL;11455519;Europe;71,2407705
09/08/2020;9;8;2020;Week 33;304;2;Belgium;BE;BEL;11455519;Europe;70,58606424
08/08/2020;8;8;2020;Week 32;771;6;Belgium;BE;BEL;11455519;Europe;68,18547462
07/08/2020;7;8;2020;Week 32;769;4;Belgium;BE;BEL;11455519;Europe;65,30476707
06/08/2020;6;8;2020;Week 32;767;5;Belgium;BE;BEL;11455519;Europe;63,43667188
05/08/2020;5;8;2020;Week 32;813;5;Belgium;BE;BEL;11455519;Europe;57,60542146
04/08/2020;4;8;2020;Week 32;794;3;Belgium;BE;BEL;11455519;Europe;54,54139616
03/08/2020;3;8;2020;Week 32;148;5;Belgium;BE;BEL;11455519;Europe;53,80812515
02/08/2020;2;8;2020;Week 32;309;2;Belgium;BE;BEL;11455519;Europe;52,24555954
01/08/2020;1;8;2020;Week 31;684;3;Belgium;BE;BEL;11455519;Europe;48,66649865
31/07/2020;31;7;2020;Week 31;635;2;Belgium;BE;BEL;11455519;Europe;45,09616718
30/07/2020;30;7;2020;Week 31;703;3;Belgium;BE;BEL;11455519;Europe;41,22903554
29/07/2020;29;7;2020;Week 31;685;1;Belgium;BE;BEL;11455519;Europe;37,05637431
28/07/2020;28;7;2020;Week 31;595;4;Belgium;BE;BEL;11455519;Europe;33,81776068
27/07/2020;27;7;2020;Week 31;184;2;Belgium;BE;BEL;11455519;Europe;32,58691291
26/07/2020;26;7;2020;Week 31;229;1;Belgium;BE;BEL;11455519;Europe;31,12910031
25/07/2020;25;7;2020;Week 30;496;5;Belgium;BE;BEL;11455519;Europe;27,90794551
24/07/2020;24;7;2020;Week 30;439;2;Belgium;BE;BEL;11455519;Europe;25,15817921
23/07/2020;23;7;2020;Week 30;553;2;Belgium;BE;BEL;11455519;Europe;21,52674183
22/07/2020;22;7;2020;Week 30;145;1;Belgium;BE;BEL;11455519;Europe;21,12518865
21/07/2020;21;7;2020;Week 30;443;2;Belgium;BE;BEL;11455519;Europe;18,23575169
20/07/2020;20;7;2020;Week 30;64;1;Belgium;BE;BEL;11455519;Europe;17,88657502
19/07/2020;19;7;2020;Week 30;130;3;Belgium;BE;BEL;11455519;Europe;17,31043351
18/07/2020;18;7;2020;Week 29;274;2;Belgium;BE;BEL;11455519;Europe;15,73913849
17/07/2020;17;7;2020;Week 29;226;5;Belgium;BE;BEL;11455519;Europe;14,57812605
16/07/2020;16;7;2020;Week 29;260;5;Belgium;BE;BEL;11455519;Europe;13,48694895
15/07/2020;15;7;2020;Week 29;207;3;Belgium;BE;BEL;11455519;Europe;12,55290136
14/07/2020;14;7;2020;Week 29;224;0;Belgium;BE;BEL;11455519;Europe;11,70614793
13/07/2020;13;7;2020;Week 29;43;4;Belgium;BE;BEL;11455519;Europe;11,54028901
12/07/2020;12;7;2020;Week 29;62;2;Belgium;BE;BEL;11455519;Europe;11,35697126
11/07/2020;11;7;2020;Week 28;127;0;Belgium;BE;BEL;11455519;Europe;11,23475942
10/07/2020;10;7;2020;Week 28;124;2;Belgium;BE;BEL;11455519;Europe;10,81574741
09/07/2020;9;7;2020;Week 28;137;1;Belgium;BE;BEL;11455519;Europe;10,49275899
08/07/2020;8;7;2020;Week 28;99;3;Belgium;BE;BEL;11455519;Europe;10,58878258
07/07/2020;7;7;2020;Week 28;112;1;Belgium;BE;BEL;11455519;Europe;10,8593945
06/07/2020;6;7;2020;Week 28;24;2;Belgium;BE;BEL;11455519;Europe;10,82447683
05/07/2020;5;7;2020;Week 28;64;3;Belgium;BE;BEL;11455519;Europe;10,702265
04/07/2020;4;7;2020;Week 27;94;2;Belgium;BE;BEL;11455519;Europe;10,93795925
03/07/2020;3;7;2020;Week 27;93;5;Belgium;BE;BEL;11455519;Europe;11,0689005
02/07/2020;2;7;2020;Week 27;135;2;Belgium;BE;BEL;11455519;Europe;10,9641475
01/07/2020;1;7;2020;Week 27;100;8;Belgium;BE;BEL;11455519;Europe;10,95541808
30/06/2020;30;6;2020;Week 27;127;3;Belgium;BE;BEL;11455519;Europe;11,13000642
29/06/2020;29;6;2020;Week 27;24;5;Belgium;BE;BEL;11455519;Europe;11,11254759
28/06/2020;28;6;2020;Week 27;41;8;Belgium;BE;BEL;11455519;Europe;11,18238292
27/06/2020;27;6;2020;Week 26;113;2;Belgium;BE;BEL;11455519;Europe;10,97287692
26/06/2020;26;6;2020;Week 26;76;5;Belgium;BE;BEL;11455519;Europe;11,13873584
25/06/2020;25;6;2020;Week 26;100;3;Belgium;BE;BEL;11455519;Europe;11,30459475
24/06/2020;24;6;2020;Week 26;110;4;Belgium;BE;BEL;11455519;Europe;11,61012434
23/06/2020;23;6;2020;Week 26;143;12;Belgium;BE;BEL;11455519;Europe;11,68868909
22/06/2020;22;6;2020;Week 26;20;9;Belgium;BE;BEL;11455519;Europe;11,97675985
21/06/2020;21;6;2020;Week 26;50;3;Belgium;BE;BEL;11455519;Europe;12,14261877
20/06/2020;20;6;2020;Week 25;121;4;Belgium;BE;BEL;11455519;Europe;12,43068952
19/06/2020;19;6;2020;Week 25;108;5;Belgium;BE;BEL;11455519;Europe;12,9893722
18/06/2020;18;6;2020;Week 25;123;7;Belgium;BE;BEL;11455519;Europe;13,3036312
17/06/2020;17;6;2020;Week 25;99;7;Belgium;BE;BEL;11455519;Europe;14,01944338
16/06/2020;16;6;2020;Week 25;147;8;Belgium;BE;BEL;11455519;Europe;13,2512547
15/06/2020;15;6;2020;Week 25;22;3;Belgium;BE;BEL;11455519;Europe;13,48694895
14/06/2020;14;6;2020;Week 25;49;5;Belgium;BE;BEL;11455519;Europe;13,59170196
13/06/2020;13;6;2020;Week 24;89;10;Belgium;BE;BEL;11455519;Europe;14,25513763
12/06/2020;12;6;2020;Week 24;95;7;Belgium;BE;BEL;11455519;Europe;14,91857331
11/06/2020;11;6;2020;Week 24;119;12;Belgium;BE;BEL;11455519;Europe;15,46852657
10/06/2020;10;6;2020;Week 24;145;12;Belgium;BE;BEL;11455519;Europe;15,96610333
09/06/2020;9;6;2020;Week 24;152;9;Belgium;BE;BEL;11455519;Europe;17,38026885
08/06/2020;8;6;2020;Week 24;53;12;Belgium;BE;BEL;11455519;Europe;17,57231602
07/06/2020;7;6;2020;Week 24;69;11;Belgium;BE;BEL;11455519;Europe;18,04370452
06/06/2020;6;6;2020;Week 23;154;12;Belgium;BE;BEL;11455519;Europe;18,8642697
05/06/2020;5;6;2020;Week 23;172;14;Belgium;BE;BEL;11455519;Europe;17,97386919
04/06/2020;4;6;2020;Week 23;159;20;Belgium;BE;BEL;11455519;Europe;19,94671739
03/06/2020;3;6;2020;Week 23;181;23;Belgium;BE;BEL;11455519;Europe;20,91568265
02/06/2020;2;6;2020;Week 23;59;21;Belgium;BE;BEL;11455519;Europe;23,16787218
01/06/2020;1;6;2020;Week 23;49;22;Belgium;BE;BEL;11455519;Europe;23,44721352
31/05/2020;31;5;2020;Week 23;61;23;Belgium;BE;BEL;11455519;Europe;24,19794337
30/05/2020;30;5;2020;Week 22;165;16;Belgium;BE;BEL;11455519;Europe;25,77796781
29/05/2020;29;5;2020;Week 22;171;26;Belgium;BE;BEL;11455519;Europe;26,94770966
28/05/2020;28;5;2020;Week 22;182;24;Belgium;BE;BEL;11455519;Europe;28,16109859
27/05/2020;27;5;2020;Week 22;202;24;Belgium;BE;BEL;11455519;Europe;29,84587604
26/05/2020;26;5;2020;Week 22;314;26;Belgium;BE;BEL;11455519;Europe;31,26004156
25/05/2020;25;5;2020;Week 22;75;33;Belgium;BE;BEL;11455519;Europe;31,63540648
24/05/2020;24;5;2020;Week 22;123;25;Belgium;BE;BEL;11455519;Europe;32,65674825
23/05/2020;23;5;2020;Week 21;248;41;Belgium;BE;BEL;11455519;Europe;34,70816119
22/05/2020;22;5;2020;Week 21;70;34;Belgium;BE;BEL;11455519;Europe;37,95550424
21/05/2020;21;5;2020;Week 21;385;30;Belgium;BE;BEL;11455519;Europe;39,41331685
20/05/2020;20;5;2020;Week 21;292;33;Belgium;BE;BEL;11455519;Europe;41,63058871
19/05/2020;19;5;2020;Week 21;317;37;Belgium;BE;BEL;11455519;Europe;44,71207284
18/05/2020;18;5;2020;Week 21;81;31;Belgium;BE;BEL;11455519;Europe;45,22710844
17/05/2020;17;5;2020;Week 21;147;30;Belgium;BE;BEL;11455519;Europe;46,44049737
16/05/2020;16;5;2020;Week 20;346;45;Belgium;BE;BEL;11455519;Europe;45,48899094
15/05/2020;15;5;2020;Week 20;305;43;Belgium;BE;BEL;11455519;Europe;47,94195706
14/05/2020;14;5;2020;Week 20;321;56;Belgium;BE;BEL;11455519;Europe;49,69656984
13/05/2020;13;5;2020;Week 20;395;45;Belgium;BE;BEL;11455519;Europe;51,21548836
12/05/2020;12;5;2020;Week 20;476;65;Belgium;BE;BEL;11455519;Europe;53,65099565
11/05/2020;11;5;2020;Week 20;118;72;Belgium;BE;BEL;11455519;Europe;54,41045491
10/05/2020;10;5;2020;Week 20;240;71;Belgium;BE;BEL;11455519;Europe;55,70240859
09/05/2020;9;5;2020;Week 19;483;74;Belgium;BE;BEL;11455519;Europe;58,5656573
08/05/2020;8;5;2020;Week 19;442;71;Belgium;BE;BEL;11455519;Europe;63,22716588
07/05/2020;7;5;2020;Week 19;552;76;Belgium;BE;BEL;11455519;Europe;65,19128466
06/05/2020;6;5;2020;Week 19;546;81;Belgium;BE;BEL;11455519;Europe;71,51138242
05/05/2020;5;5;2020;Week 19;670;95;Belgium;BE;BEL;11455519;Europe;76,801409
04/05/2020;4;5;2020;Week 19;140;94;Belgium;BE;BEL;11455519;Europe;79,44642229
03/05/2020;3;5;2020;Week 19;286;75;Belgium;BE;BEL;11455519;Europe;83,25244801
02/05/2020;2;5;2020;Week 18;237;93;Belgium;BE;BEL;11455519;Europe;93,35238325
01/05/2020;1;5;2020;Week 18;586;87;Belgium;BE;BEL;11455519;Europe;102,8499887
30/04/2020;30;4;2020;Week 18;522;107;Belgium;BE;BEL;11455519;Europe;112,5483708
29/04/2020;29;4;2020;Week 18;569;110;Belgium;BE;BEL;11455519;Europe;121,1992228
28/04/2020;28;4;2020;Week 18;755;135;Belgium;BE;BEL;11455519;Europe;119,29621
27/04/2020;27;4;2020;Week 18;205;154;Belgium;BE;BEL;11455519;Europe;122,0808939
26/04/2020;26;4;2020;Week 18;388;142;Belgium;BE;BEL;11455519;Europe;127,6764501
25/04/2020;25;4;2020;Week 17;811;155;Belgium;BE;BEL;11455519;Europe;140,9888107
24/04/2020;24;4;2020;Week 17;976;156;Belgium;BE;BEL;11455519;Europe;152,0140641
23/04/2020;23;4;2020;Week 17;777;181;Belgium;BE;BEL;11455519;Europe;159,1809153
22/04/2020;22;4;2020;Week 17;1270;203;Belgium;BE;BEL;11455519;Europe;161,3196225
21/04/2020;21;4;2020;Week 17;1276;206;Belgium;BE;BEL;11455519;Europe;167,0635787
20/04/2020;20;4;2020;Week 17;443;190;Belgium;BE;BEL;11455519;Europe;169,0015092
19/04/2020;19;4;2020;Week 17;722;208;Belgium;BE;BEL;11455519;Europe;170,7473926
18/04/2020;18;4;2020;Week 16;1394;205;Belgium;BE;BEL;11455519;Europe;173,3662176
17/04/2020;17;4;2020;Week 16;1674;246;Belgium;BE;BEL;11455519;Europe;171,6552519
16/04/2020;16;4;2020;Week 16;1633;280;Belgium;BE;BEL;11455519;Europe;170,6339102
15/04/2020;15;4;2020;Week 16;1560;261;Belgium;BE;BEL;11455519;Europe;171,6901696
14/04/2020;14;4;2020;Week 16;537;277;Belgium;BE;BEL;11455519;Europe;182,1741992
13/04/2020;13;4;2020;Week 16;524;265;Belgium;BE;BEL;11455519;Europe;183,5621765
12/04/2020;12;4;2020;Week 16;1029;285;Belgium;BE;BEL;11455519;Europe;181,9472343
11/04/2020;11;4;2020;Week 15;2336;302;Belgium;BE;BEL;11455519;Europe;174,8065714
10/04/2020;10;4;2020;Week 15;2239;271;Belgium;BE;BEL;11455519;Europe;167,1596023
09/04/2020;9;4;2020;Week 15;1598;321;Belgium;BE;BEL;11455519;Europe;163,676565
08/04/2020;8;4;2020;Week 15;1515;277;Belgium;BE;BEL;11455519;Europe;160,8831516
07/04/2020;7;4;2020;Week 15;1934;257;Belgium;BE;BEL;11455519;Europe;155,593125
06/04/2020;6;4;2020;Week 15;665;246;Belgium;BE;BEL;11455519;Europe;154,0305594
05/04/2020;5;4;2020;Week 15;922;270;Belgium;BE;BEL;11455519;Europe;150,0761336
04/04/2020;4;4;2020;Week 14;1694;236;Belgium;BE;BEL;11455519;Europe;141,0673755
03/04/2020;3;4;2020;Week 14;1478;219;Belgium;BE;BEL;11455519;Europe;134,3893716
02/04/2020;2;4;2020;Week 14;1516;232;Belgium;BE;BEL;11455519;Europe;125,8170843
01/04/2020;1;4;2020;Week 14;1681;208;Belgium;BE;BEL;11455519;Europe;114,8267486
31/03/2020;31;3;2020;Week 14;1738;170;Belgium;BE;BEL;11455519;Europe;103,0333065
30/03/2020;30;3;2020;Week 14;683;149;Belgium;BE;BEL;11455519;Europe;98,93921
29/03/2020;29;3;2020;Week 14;844;141;Belgium;BE;BEL;11455519;Europe;93,13414783
28/03/2020;28;3;2020;Week 13;1518;128;Belgium;BE;BEL;11455519;Europe;82,83343601
27/03/2020;27;3;2020;Week 13;1363;102;Belgium;BE;BEL;11455519;Europe;73,11759511
26/03/2020;26;3;2020;Week 13;1199;107;Belgium;BE;BEL;11455519;Europe;64,16994289
25/03/2020;25;3;2020;Week 13;1195;76;Belgium;BE;BEL;11455519;Europe;54,60250208
24/03/2020;24;3;2020;Week 13;1328;78;Belgium;BE;BEL;11455519;Europe;43,83040175
23/03/2020;23;3;2020;Week 13;486;47;Belgium;BE;BEL;11455519;Europe;40,14658786
22/03/2020;22;3;2020;Week 13;469;40;Belgium;BE;BEL;11455519;Europe;36,28818563
21/03/2020;21;3;2020;Week 12;662;35;Belgium;BE;BEL;11455519;Europe;31,46954756
20/03/2020;20;3;2020;Week 12;713;33;Belgium;BE;BEL;11455519;Europe;25,95255614
19/03/2020;19;3;2020;Week 12;534;22;Belgium;BE;BEL;11455519;Europe;21,75370666
18/03/2020;18;3;2020;Week 12;422;10;Belgium;BE;BEL;11455519;Europe;18,36669295
17/03/2020;17;3;2020;Week 12;387;11;Belgium;BE;BEL;11455519;Europe;15,15426756
16/03/2020;16;3;2020;Week 12;214;6;Belgium;BE;BEL;11455519;Europe;13,28617237
15/03/2020;15;3;2020;Week 12;179;5;Belgium;BE;BEL;11455519;Europe;11,88073626
14/03/2020;14;3;2020;Week 11;338;3;Belgium;BE;BEL;11455519;Europe;8,93019339
13/03/2020;13;3;2020;Week 11;250;1;Belgium;BE;BEL;11455519;Europe;6,74783919
12/03/2020;12;3;2020;Week 11;174;3;Belgium;BE;BEL;11455519;Europe;5,22892066
11/03/2020;11;3;2020;Week 11;99;0;Belgium;BE;BEL;11455519;Europe;4,3647084
10/03/2020;10;3;2020;Week 11;94;1;Belgium;BE;BEL;11455519;Europe;3,54414322
09/03/2020;9;3;2020;Week 11;64;0;Belgium;BE;BEL;11455519;Europe;2,98546055
08/03/2020;8;3;2020;Week 11;27;0;Belgium;BE;BEL;11455519;Europe;2,74976629
07/03/2020;7;3;2020;Week 10;110;0;Belgium;BE;BEL;11455519;Europe;1,78953044
06/03/2020;6;3;2020;Week 10;81;0;Belgium;BE;BEL;11455519;Europe;1,08244768
05/03/2020;5;3;2020;Week 10;53;0;Belgium;BE;BEL;11455519;Europe;0,61978859
04/03/2020;4;3;2020;Week 10;34;0;Belgium;BE;BEL;11455519;Europe;0,32298842
03/03/2020;3;3;2020;Week 10;19;0;Belgium;BE;BEL;11455519;Europe;0,1571295
02/03/2020;2;3;2020;Week 10;0;0;Belgium;BE;BEL;11455519;Europe;0,1571295
01/03/2020;1;3;2020;Week 10;18;0;Belgium;BE;BEL;11455519;Europe;0
29/02/2020;29;2;2020;Week 9;0;0;Belgium;BE;BEL;11455519;Europe;0
28/02/2020;28;2;2020;Week 9;0;0;Belgium;BE;BEL;11455519;Europe;0
27/02/2020;27;2;2020;Week 9;0;0;Belgium;BE;BEL;11455519;Europe;0
26/02/2020;26;2;2020;Week 9;0;0;Belgium;BE;BEL;11455519;Europe;0
25/02/2020;25;2;2020;Week 9;0;0;Belgium;BE;BEL;11455519;Europe;0
24/02/2020;24;2;2020;Week 9;0;0;Belgium;BE;BEL;11455519;Europe;0
23/02/2020;23;2;2020;Week 9;0;0;Belgium;BE;BEL;11455519;Europe;0
22/02/2020;22;2;2020;Week 8;0;0;Belgium;BE;BEL;11455519;Europe;0
21/02/2020;21;2;2020;Week 8;0;0;Belgium;BE;BEL;11455519;Europe;0
20/02/2020;20;2;2020;Week 8;0;0;Belgium;BE;BEL;11455519;Europe;0
19/02/2020;19;2;2020;Week 8;0;0;Belgium;BE;BEL;11455519;Europe;0
18/02/2020;18;2;2020;Week 8;0;0;Belgium;BE;BEL;11455519;Europe;0,00872942
17/02/2020;17;2;2020;Week 8;0;0;Belgium;BE;BEL;11455519;Europe;0,00872942
16/02/2020;16;2;2020;Week 8;0;0;Belgium;BE;BEL;11455519;Europe;0,00872942
15/02/2020;15;2;2020;Week 7;0;0;Belgium;BE;BEL;11455519;Europe;0,00872942
14/02/2020;14;2;2020;Week 7;0;0;Belgium;BE;BEL;11455519;Europe;0,00872942
13/02/2020;13;2;2020;Week 7;0;0;Belgium;BE;BEL;11455519;Europe;0,00872942
12/02/2020;12;2;2020;Week 7;0;0;Belgium;BE;BEL;11455519;Europe;0,00872942
11/02/2020;11;2;2020;Week 7;0;0;Belgium;BE;BEL;11455519;Europe;0,00872942
10/02/2020;10;2;2020;Week 7;0;0;Belgium;BE;BEL;11455519;Europe;0,00872942
09/02/2020;9;2;2020;Week 7;0;0;Belgium;BE;BEL;11455519;Europe;0,00872942
08/02/2020;8;2;2020;Week 6;0;0;Belgium;BE;BEL;11455519;Europe;0,00872942
07/02/2020;7;2;2020;Week 6;0;0;Belgium;BE;BEL;11455519;Europe;0,00872942
06/02/2020;6;2;2020;Week 6;0;0;Belgium;BE;BEL;11455519;Europe;0,00872942
05/02/2020;5;2;2020;Week 6;0;0;Belgium;BE;BEL;11455519;Europe;0,00872942
04/02/2020;4;2;2020;Week 6;1;0;Belgium;BE;BEL;11455519;Europe;0
03/02/2020;3;2;2020;Week 6;0;0;Belgium;BE;BEL;11455519;Europe;0
02/02/2020;2;2;2020;Week 6;0;0;Belgium;BE;BEL;11455519;Europe;0
01/02/2020;1;2;2020;Week 5;0;0;Belgium;BE;BEL;11455519;Europe;0
31/01/2020;31;1;2020;Week 5;0;0;Belgium;BE;BEL;11455519;Europe;0
30/01/2020;30;1;2020;Week 5;0;0;Belgium;BE;BEL;11455519;Europe;0
29/01/2020;29;1;2020;Week 5;0;0;Belgium;BE;BEL;11455519;Europe;0
28/01/2020;28;1;2020;Week 5;0;0;Belgium;BE;BEL;11455519;Europe;0
27/01/2020;27;1;2020;Week 5;0;0;Belgium;BE;BEL;11455519;Europe;0
26/01/2020;26;1;2020;Week 5;0;0;Belgium;BE;BEL;11455519;Europe;0
25/01/2020;25;1;2020;Week 4;0;0;Belgium;BE;BEL;11455519;Europe;0
24/01/2020;24;1;2020;Week 4;0;0;Belgium;BE;BEL;11455519;Europe;0
23/01/2020;23;1;2020;Week 4;0;0;Belgium;BE;BEL;11455519;Europe;0
22/01/2020;22;1;2020;Week 4;0;0;Belgium;BE;BEL;11455519;Europe;0
21/01/2020;21;1;2020;Week 4;0;0;Belgium;BE;BEL;11455519;Europe;0
20/01/2020;20;1;2020;Week 4;0;0;Belgium;BE;BEL;11455519;Europe;0
19/01/2020;19;1;2020;Week 4;0;0;Belgium;BE;BEL;11455519;Europe;0
18/01/2020;18;1;2020;Week 3;0;0;Belgium;BE;BEL;11455519;Europe;0
17/01/2020;17;1;2020;Week 3;0;0;Belgium;BE;BEL;11455519;Europe;0
16/01/2020;16;1;2020;Week 3;0;0;Belgium;BE;BEL;11455519;Europe;0
15/01/2020;15;1;2020;Week 3;0;0;Belgium;BE;BEL;11455519;Europe;0
14/01/2020;14;1;2020;Week 3;0;0;Belgium;BE;BEL;11455519;Europe;0
13/01/2020;13;1;2020;Week 3;0;0;Belgium;BE;BEL;11455519;Europe;0,46265909
12/01/2020;12;1;2020;Week 3;0;0;Belgium;BE;BEL;11455519;Europe;
